"ID","TRAIN_COST_SCALED","TRAIN_TT_SCALED","SM_COST_SCALED","SM_TT_SCALED","CAR_CO_SCALED","CAR_TT_SCALED","CHOICE"
687,0.94,2.36,1.12,0.81,1.04,1.52,3
687,0.94,2,1.12,0.81,1.69,2.47,2
687,1.05,2,1.18,0.81,1.69,1.52,3
687,1.05,1.82,1.18,0.81,1.3,2.47,2
687,1.26,1.82,1.4,0.71,1.04,1.9,2
687,1.05,1.82,1.22,0.63,1.69,1.9,2
687,1.26,2,1.68,0.81,1.69,1.9,2
688,0.92,2.76,1.05,1.32,1.24,1.7,2
688,0.92,2.76,1.27,1.24,2.01,2.21,2
688,0.83,2.76,1.18,1.18,1.55,2.21,2
688,0.83,2.1,1.18,1.18,2.01,1.36,3
688,0.92,2.32,1.09,1.18,1.24,2.21,2
688,0.83,2.32,0.97,1.24,1.55,1.36,3
688,1.1,2.32,1.18,1.18,1.24,1.36,3
688,1.1,2.76,1.27,1.24,2.01,1.36,3
688,0.92,2.32,1.27,1.24,1.55,1.7,2
689,1.34,3.23,1.5,0.95,1.2,2.3,2
689,1.01,2.45,1.22,1.04,0.96,2.99,2
689,1.01,3.23,1.27,1.16,0.96,1.84,2
689,1.01,2.71,1.27,1.16,1.56,2.99,2
689,1.12,2.71,1.33,1.16,1.56,1.84,2
689,1.12,2.45,1.33,1.16,1.2,2.99,2
689,1.34,2.45,1.61,1.04,0.96,2.3,2
689,1.12,2.45,1.37,0.95,1.56,2.3,2
689,1.34,2.71,1.87,1.16,1.56,2.3,2
690,0.6,1.19,0.71,0.5,0.4,0.9,3
690,0.6,1.19,0.84,0.46,0.65,1.17,2
690,0.54,1.19,0.81,0.43,0.5,1.17,3
690,0.54,0.92,0.81,0.43,0.65,0.72,3
690,0.6,1.01,0.76,0.43,0.4,1.17,3
690,0.54,1.01,0.65,0.46,0.5,0.72,2
690,0.72,1.01,0.81,0.43,0.4,0.72,3
690,0.72,1.19,0.84,0.46,0.65,0.72,3
690,0.6,1.01,0.84,0.46,0.5,0.9,3
691,1.1,2.37,1.18,0.82,1.1,1.7,2
691,0.83,1.83,0.94,0.88,0.88,2.21,2
691,0.83,2.37,0.99,0.96,0.88,1.36,2
691,0.83,2.01,0.99,0.96,1.43,2.21,2
691,0.92,2.01,1.05,0.96,1.43,1.36,2
691,0.92,1.83,1.05,0.96,1.1,2.21,2
691,1.1,1.83,1.22,0.88,0.88,1.7,2
691,0.92,1.83,1.09,0.82,1.43,1.7,2
691,1.1,2.01,1.4,0.96,1.43,1.7,2
692,1.06,1.72,1.22,0.64,1.05,2.21,2
692,1.06,1.57,1.12,0.58,1.36,2.21,2
692,1.06,2.02,1.4,0.72,0.84,2.21,2
692,0.88,1.57,1.22,0.64,0.84,1.36,2
692,0.79,2.02,0.92,0.64,1.36,1.7,2
692,0.79,1.72,1.12,0.58,0.84,1.7,2
692,1.06,1.57,1.4,0.72,1.05,1.36,2
692,0.79,1.57,0.97,0.72,1.05,1.7,2
692,0.88,2.02,1.05,0.58,1.05,1.36,2
693,1.1,2.06,1.18,0.59,1,1.5,2
693,0.83,1.57,0.97,0.65,0.8,1.95,2
693,0.83,2.06,1.05,0.73,0.8,1.2,2
693,0.83,1.73,1.05,0.73,1.3,1.95,2
693,0.92,1.73,1.05,0.73,1.3,1.2,3
693,0.92,1.57,1.05,0.73,1,1.95,2
693,1.1,1.57,1.27,0.65,0.8,1.5,2
693,0.92,1.57,1.09,0.59,1.3,1.5,2
693,1.1,1.73,1.46,0.73,1.3,1.5,2
694,1.26,2.21,1.4,1.13,1.2,2.6,2
694,1.26,2,1.33,1.07,1.56,2.6,2
694,1.26,2.63,1.61,1.21,0.96,2.6,2
694,1.05,2,1.37,1.13,0.96,1.6,3
694,0.94,2.63,1.09,1.13,1.56,2,2
694,0.94,2.21,1.27,1.07,0.96,2,2
694,1.26,2,1.61,1.21,1.2,1.6,3
694,0.94,2,1.12,1.21,1.2,2,2
694,1.05,2.63,1.22,1.07,1.2,1.6,3
695,0.85,1.28,0.88,0.5,0.65,1,3
695,0.64,0.98,0.74,0.53,0.52,1.3,2
695,0.64,1.28,0.76,0.57,0.52,0.8,3
695,0.64,1.08,0.76,0.57,0.84,1.3,2
695,0.71,1.08,0.78,0.57,0.84,0.8,3
695,0.71,0.98,0.78,0.57,0.65,1.3,2
695,0.85,0.98,0.92,0.53,0.52,1,3
695,0.71,0.98,0.84,0.5,0.84,1,2
695,0.85,1.08,1.05,0.57,0.84,1,3
696,0.97,1.6,1.05,1.1,0.95,1.95,2
696,0.97,1.46,0.97,1.07,1.23,1.95,2
696,0.97,1.89,1.12,1.14,0.76,1.95,2
696,0.81,1.46,0.99,1.1,0.76,1.2,3
696,0.73,1.89,0.81,1.1,1.23,1.5,3
696,0.73,1.6,0.92,1.07,0.76,1.5,3
696,0.97,1.46,1.12,1.14,0.95,1.2,3
696,0.73,1.46,0.84,1.14,0.95,1.5,3
696,0.81,1.89,0.9,1.07,0.95,1.2,3
697,1.06,1.89,1.12,1.48,1.1,2.6,2
697,1.06,1.73,1.09,1.45,1.43,2.6,2
697,1.06,2.21,1.27,1.52,0.88,2.6,3
697,0.88,1.73,1.09,1.48,0.88,1.6,3
697,0.79,2.21,0.9,1.48,1.43,2,2
697,0.79,1.89,1.05,1.45,0.88,2,2
697,1.06,1.73,1.27,1.52,1.1,1.6,3
697,0.79,1.73,0.92,1.52,1.1,2,1
697,0.88,2.21,0.99,1.45,1.1,1.6,3
698,1.31,3.72,1.4,1.96,1.3,2.1,2
698,0.98,2.79,1.12,2.02,1.04,2.73,2
698,0.98,3.72,1.18,2.1,1.04,1.68,3
698,0.98,3.1,1.18,2.1,1.69,2.73,2
698,1.09,3.1,1.22,2.1,1.69,1.68,2
698,1.09,2.79,1.22,2.1,1.3,2.73,2
698,1.31,2.79,1.46,2.02,1.04,2.1,3
698,1.09,2.79,1.27,1.96,1.69,2.1,3
698,1.31,3.1,1.65,2.1,1.69,2.1,2
699,1.22,3.36,1.4,1.09,1.44,2.7,2
699,1.22,3.36,1.78,0.95,2.34,3.51,2
699,1.1,3.36,1.65,0.84,1.8,3.51,2
699,1.1,2.57,1.65,0.84,2.34,2.16,2
699,1.22,2.83,1.5,0.84,1.44,3.51,2
699,1.1,2.83,1.33,0.95,1.8,2.16,2
699,1.46,2.83,1.65,0.84,1.44,2.16,2
699,1.46,3.36,1.74,0.95,2.34,2.16,2
699,1.22,2.83,1.78,0.95,1.8,2.7,2
700,0.94,1.78,0.94,0.97,0.75,1.4,2
700,0.7,1.43,0.81,1,0.6,1.82,2
700,0.7,1.78,0.84,1.04,0.6,1.12,3
700,0.7,1.55,0.84,1.04,0.97,1.82,2
700,0.78,1.55,0.84,1.04,0.97,1.12,3
700,0.78,1.43,0.84,1.04,0.75,1.82,2
700,0.94,1.43,0.99,1,0.6,1.4,2
700,0.78,1.43,0.88,0.97,0.97,1.4,2
700,0.94,1.55,1.12,1.04,0.97,1.4,2
701,1.01,1.63,1.09,1.08,1,1.82,2
701,1.01,1.48,1.09,1.05,1.3,1.82,2
701,1.01,1.94,1.22,1.12,0.8,1.82,3
701,0.84,1.48,1.09,1.08,0.8,1.12,3
701,0.76,1.94,0.88,1.08,1.3,1.4,2
701,0.76,1.63,0.99,1.05,0.8,1.4,3
701,1.01,1.48,1.22,1.12,1,1.12,3
701,0.76,1.48,0.9,1.12,1,1.4,3
701,0.84,1.94,0.97,1.05,1,1.12,3
702,0.88,2.3,0.97,0.88,0.76,1.5,2
702,0.88,2.3,1.18,0.8,1.23,1.95,2
702,0.79,2.3,1.12,0.74,0.95,1.95,2
702,0.79,1.75,1.12,0.74,1.23,1.2,2
702,0.88,1.93,1.05,0.74,0.76,1.95,2
702,0.79,1.93,0.9,0.8,0.95,1.2,2
702,1.06,1.93,1.12,0.74,0.76,1.2,3
702,1.06,2.3,1.18,0.8,1.23,1.2,3
702,0.88,1.93,1.18,0.8,0.95,1.5,2
703,1.09,3.5,1.18,2.05,1,2.2,3
703,1.09,3.5,1.4,1.97,1.62,2.86,2
703,0.98,3.5,1.33,1.91,1.25,2.86,2
703,0.98,2.65,1.33,1.91,1.62,1.76,3
703,1.09,2.93,1.27,1.91,1,2.86,2
703,0.98,2.93,1.12,1.97,1.25,1.76,3
703,1.31,2.93,1.37,1.91,1,1.76,3
703,1.31,3.5,1.46,1.97,1.62,1.76,3
703,1.09,2.93,1.4,1.97,1.25,2.2,2
704,0.71,1.5,0.78,0.8,0.6,1.1,3
704,0.71,1.5,0.9,0.76,0.97,1.43,2
704,0.64,1.5,0.84,0.73,0.75,1.43,2
704,0.64,1.17,0.84,0.73,0.97,0.88,3
704,0.71,1.28,0.81,0.73,0.6,1.43,3
704,0.64,1.28,0.74,0.76,0.75,0.88,2
704,0.85,1.28,0.88,0.73,0.6,0.88,3
704,0.85,1.5,0.9,0.76,0.97,0.88,3
704,0.71,1.28,0.9,0.76,0.75,1.1,3
705,0.6,1.06,0.71,0.41,0.48,0.9,2
705,0.6,1.06,0.84,0.37,0.78,1.17,2
705,0.54,1.06,0.78,0.34,0.6,1.17,2
705,0.54,0.85,0.78,0.34,0.78,0.72,1
705,0.6,0.92,0.74,0.34,0.48,1.17,2
705,0.54,0.92,0.65,0.37,0.6,0.72,2
705,0.72,0.92,0.78,0.34,0.48,0.72,3
705,0.72,1.06,0.84,0.37,0.78,0.72,2
705,0.6,0.92,0.84,0.37,0.6,0.9,1
706,0.78,1.74,0.84,0.97,0.48,1,3
706,0.78,1.74,0.97,0.93,0.78,1.3,2
706,0.7,1.74,0.9,0.9,0.6,1.3,2
706,0.7,1.3,0.9,0.9,0.78,0.8,3
706,0.78,1.45,0.88,0.9,0.48,1.3,2
706,0.7,1.45,0.78,0.93,0.6,0.8,2
706,0.94,1.45,0.94,0.9,0.48,0.8,3
706,0.94,1.74,0.99,0.93,0.78,0.8,2
706,0.78,1.45,0.97,0.93,0.6,1,3
707,0.82,1.41,0.84,0.67,0.6,1,2
707,0.61,1.08,0.71,0.7,0.48,1.3,2
707,0.61,1.41,0.74,0.74,0.48,0.8,2
707,0.61,1.19,0.74,0.74,0.78,1.3,2
707,0.68,1.19,0.76,0.74,0.78,0.8,3
707,0.68,1.08,0.76,0.74,0.6,1.3,2
707,0.82,1.08,0.88,0.7,0.48,1,2
707,0.68,1.08,0.78,0.67,0.78,1,2
707,0.82,1.19,0.99,0.74,0.78,1,2
708,0.58,1.25,0.76,0.58,0.36,0.8,3
708,0.58,1.25,0.9,0.54,0.58,1.04,2
708,0.52,1.25,0.84,0.51,0.45,1.04,2
708,0.52,0.94,0.84,0.51,0.58,0.64,3
708,0.58,1.04,0.81,0.51,0.36,1.04,3
708,0.52,1.04,0.71,0.54,0.45,0.64,3
708,0.7,1.04,0.84,0.51,0.36,0.64,3
708,0.7,1.25,0.9,0.54,0.58,0.64,3
708,0.58,1.04,0.9,0.54,0.45,0.8,3
709,1.16,2.69,1.18,1.71,0.95,1.6,2
709,0.87,2.09,0.97,1.74,0.76,2.08,2
709,0.87,2.69,0.99,1.78,0.76,1.28,3
709,0.87,2.29,0.99,1.78,1.23,2.08,2
709,0.97,2.29,1.05,1.78,1.23,1.28,2
709,0.97,2.09,1.05,1.78,0.95,2.08,2
709,1.16,2.09,1.22,1.74,0.76,1.6,3
709,0.97,2.09,1.09,1.71,1.23,1.6,2
709,1.16,2.29,1.37,1.78,1.23,1.6,2
710,1.75,1.25,1.83,0.49,1.3,2.86,2
710,1.75,1.14,1.78,0.44,1.69,2.86,2
710,1.75,1.46,1.96,0.55,1.04,2.86,3
710,1.46,1.14,1.68,0.49,1.04,1.76,3
710,1.31,1.46,1.4,0.49,1.69,2.2,2
710,1.31,1.25,1.55,0.44,1.04,2.2,2
710,1.75,1.14,1.96,0.55,1.3,1.76,3
710,1.31,1.14,1.46,0.55,1.3,2.2,2
710,1.46,1.46,1.61,0.44,1.3,1.76,2
711,0.97,1.59,1.05,0.83,1.05,1.95,2
711,0.97,1.44,0.99,0.78,1.36,1.95,2
711,0.97,1.89,1.18,0.89,0.84,1.95,2
711,0.81,1.44,1.05,0.83,0.84,1.2,3
711,0.73,1.89,0.84,0.83,1.36,1.5,2
711,0.73,1.59,0.94,0.78,0.84,1.5,2
711,0.97,1.44,1.18,0.89,1.05,1.2,3
711,0.73,1.44,0.84,0.89,1.05,1.5,2
711,0.81,1.89,0.92,0.78,1.05,1.2,2
712,1.09,2.92,1.22,1.31,1.08,2.2,2
712,1.09,2.92,1.5,1.21,1.75,2.86,2
712,0.98,2.92,1.4,1.13,1.35,2.86,2
712,0.98,2.29,1.4,1.13,1.75,1.76,2
712,1.09,2.5,1.33,1.13,1.08,2.86,2
712,0.98,2.5,1.12,1.21,1.35,1.76,2
712,1.31,2.5,1.4,1.13,1.08,1.76,2
712,1.31,2.92,1.5,1.21,1.75,1.76,2
712,1.09,2.5,1.5,1.21,1.35,2.2,2
713,0.9,2.49,1.05,1.12,0.84,1.5,2
713,0.9,2.49,1.22,1.04,1.36,1.95,2
713,0.81,2.49,1.12,0.98,1.05,1.95,2
713,0.81,1.89,1.12,0.98,1.36,1.2,2
713,0.9,2.09,1.09,0.98,0.84,1.95,2
713,0.81,2.09,0.94,1.04,1.05,1.2,2
713,1.08,2.09,1.18,0.98,0.84,1.2,2
713,1.08,2.49,1.22,1.04,1.36,1.2,2
713,0.9,2.09,1.22,1.04,1.05,1.5,2
714,1.06,2.27,1.22,1.14,0.9,1.95,2
714,1.06,2.05,1.12,1.08,1.17,1.95,2
714,1.06,2.7,1.4,1.22,0.72,1.95,2
714,0.88,2.05,1.22,1.14,0.72,1.2,2
714,0.79,2.7,0.92,1.14,1.17,1.5,2
714,0.79,2.27,1.12,1.08,0.72,1.5,2
714,1.06,2.05,1.4,1.22,0.9,1.2,2
714,0.79,2.05,0.97,1.22,0.9,1.5,2
714,0.88,2.7,1.05,1.08,0.9,1.2,2
715,0.74,2.31,0.78,1.49,0.68,1.4,3
715,0.74,2.31,0.88,1.45,1.1,1.82,2
715,0.67,2.31,0.81,1.42,0.85,1.82,2
715,0.67,1.82,0.81,1.42,1.1,1.12,3
715,0.74,1.98,0.81,1.42,0.68,1.82,2
715,0.67,1.98,0.74,1.45,0.85,1.12,3
715,0.89,1.98,0.88,1.42,0.68,1.12,3
715,0.89,2.31,0.9,1.45,1.1,1.12,3
715,0.74,1.98,0.88,1.45,0.85,1.4,3
716,1.01,2.22,1.09,0.81,0.9,1.5,2
716,0.76,1.71,0.9,0.87,0.72,1.95,2
716,0.76,2.22,0.94,0.95,0.72,1.2,2
716,0.76,1.88,0.94,0.95,1.17,1.95,2
716,0.84,1.88,0.97,0.95,1.17,1.2,2
716,0.84,1.71,0.97,0.95,0.9,1.95,2
716,1.01,1.71,1.18,0.87,0.72,1.5,2
716,0.84,1.71,1.05,0.81,1.17,1.5,2
716,1.01,1.88,1.37,0.95,1.17,1.5,2
717,0.6,1.54,0.68,0.81,0.52,1,3
717,0.6,1.54,0.76,0.77,0.84,1.3,2
717,0.54,1.54,0.71,0.74,0.65,1.3,2
717,0.54,1.18,0.71,0.74,0.84,0.8,3
717,0.6,1.3,0.71,0.74,0.52,1.3,2
717,0.54,1.3,0.6,0.77,0.65,0.8,3
717,0.72,1.3,0.76,0.74,0.52,0.8,3
717,0.72,1.54,0.78,0.77,0.84,0.8,3
717,0.6,1.3,0.76,0.77,0.65,1,3
718,1.31,2.47,1.5,0.8,1.25,2.86,2
718,1.31,2.24,1.4,0.71,1.62,2.86,2
718,1.31,2.92,1.78,0.92,1,2.86,2
718,1.09,2.24,1.55,0.8,1,1.76,2
718,0.98,2.92,1.12,0.8,1.62,2.2,2
718,0.98,2.47,1.4,0.71,1,2.2,2
718,1.31,2.24,1.78,0.92,1.25,1.76,1
718,0.98,2.24,1.22,0.92,1.25,2.2,2
718,1.09,2.92,1.33,0.71,1.25,1.76,2
719,1.34,3.36,1.55,1.41,1.4,2.4,2
719,1.01,2.57,1.27,1.5,1.12,3.12,2
719,1.01,3.36,1.33,1.62,1.12,1.92,2
719,1.01,2.83,1.33,1.62,1.82,3.12,2
719,1.12,2.83,1.37,1.62,1.82,1.92,2
719,1.12,2.57,1.37,1.62,1.4,3.12,2
719,1.34,2.57,1.65,1.5,1.12,2.4,2
719,1.12,2.57,1.4,1.41,1.82,2.4,2
719,1.34,2.83,1.93,1.62,1.82,2.4,2
720,1.22,3.26,1.4,1.31,0.96,2.6,2
720,1.22,3.26,1.78,1.17,1.56,3.38,2
720,1.1,3.26,1.65,1.06,1.2,3.38,2
720,1.1,2.49,1.65,1.06,1.56,2.08,2
720,1.22,2.75,1.5,1.06,0.96,3.38,2
720,1.1,2.75,1.33,1.17,1.2,2.08,2
720,1.46,2.75,1.65,1.06,0.96,2.08,2
720,1.46,3.26,1.78,1.17,1.56,2.08,2
720,1.22,2.75,1.78,1.17,1.2,2.6,2
721,1.09,2.93,1.22,1.32,1.2,2.1,2
721,1.09,2.93,1.5,1.22,1.95,2.73,2
721,0.98,2.93,1.4,1.14,1.5,2.73,2
721,0.98,2.3,1.4,1.14,1.95,1.68,2
721,1.09,2.51,1.33,1.14,1.2,2.73,2
721,0.98,2.51,1.12,1.22,1.5,1.68,3
721,1.31,2.51,1.4,1.14,1.2,1.68,2
721,1.31,2.93,1.5,1.22,1.95,1.68,3
721,1.09,2.51,1.5,1.22,1.5,2.1,2
722,1.26,2.63,1.27,1.09,1.4,2.4,2
722,0.94,2,1.05,1.15,1.12,3.12,2
722,0.94,2.63,1.09,1.23,1.12,1.92,3
722,0.94,2.21,1.09,1.23,1.82,3.12,2
722,1.05,2.21,1.12,1.23,1.82,1.92,2
722,1.05,2,1.12,1.23,1.4,3.12,2
722,1.26,2,1.37,1.15,1.12,2.4,2
722,1.05,2,1.18,1.09,1.82,2.4,2
722,1.26,2.21,1.55,1.23,1.82,2.4,2
723,1.13,2,1.27,0.92,1.2,2.08,2
723,1.13,1.8,1.22,0.86,1.56,2.08,2
723,1.13,2.4,1.5,1,0.96,2.08,3
723,0.94,1.8,1.33,0.92,0.96,1.28,3
723,0.85,2.4,0.99,0.92,1.56,1.6,2
723,0.85,2,1.18,0.86,0.96,1.6,2
723,1.13,1.8,1.5,1,1.2,1.28,3
723,0.85,1.8,1.05,1,1.2,1.6,2
723,0.94,2.4,1.12,0.86,1.2,1.28,2
724,1.16,2.16,1.22,0.68,1.2,1.8,2
724,0.87,1.65,0.99,0.74,0.96,2.34,2
724,0.87,2.16,1.09,0.82,0.96,1.44,3
724,0.87,1.82,1.09,0.82,1.56,2.34,2
724,0.97,1.82,1.09,0.82,1.56,1.44,3
724,0.97,1.65,1.09,0.82,1.2,2.34,2
724,1.16,1.65,1.33,0.74,0.96,1.8,2
724,0.97,1.65,1.12,0.68,1.56,1.8,2
724,1.16,1.82,1.5,0.82,1.56,1.8,2
725,0.53,0.89,0.65,0.34,0.45,1.04,2
725,0.53,0.82,0.6,0.31,0.58,1.04,2
725,0.53,1.03,0.76,0.38,0.36,1.04,3
725,0.44,0.82,0.68,0.34,0.36,0.64,3
725,0.4,1.03,0.46,0.34,0.58,0.8,2
725,0.4,0.89,0.6,0.31,0.36,0.8,3
725,0.53,0.82,0.76,0.38,0.45,0.64,3
725,0.4,0.82,0.5,0.38,0.45,0.8,2
725,0.44,1.03,0.56,0.31,0.45,0.64,3
726,0.89,1.57,0.9,1.02,0.85,1.56,2
726,0.89,1.42,0.88,0.99,1.1,1.56,2
726,0.89,1.86,0.99,1.06,0.68,1.56,2
726,0.74,1.42,0.88,1.02,0.68,0.96,2
726,0.67,1.86,0.74,1.02,1.1,1.2,2
726,0.67,1.57,0.84,0.99,0.68,1.2,2
726,0.89,1.42,0.99,1.06,0.85,0.96,2
726,0.67,1.42,0.76,1.06,0.85,1.2,2
726,0.74,1.86,0.81,0.99,0.85,0.96,2
727,1.26,3.14,1.33,1.6,1.15,1.9,2
727,0.94,2.46,1.09,1.66,0.92,2.47,2
727,0.94,3.14,1.12,1.74,0.92,1.52,3
727,0.94,2.69,1.12,1.74,1.49,2.47,2
727,1.05,2.69,1.18,1.74,1.49,1.52,3
727,1.05,2.46,1.18,1.74,1.15,2.47,2
727,1.26,2.46,1.4,1.66,0.92,1.9,2
727,1.05,2.46,1.22,1.6,1.49,1.9,2
727,1.26,2.69,1.61,1.74,1.49,1.9,2
728,1.05,2.36,1.18,0.81,1.2,2.1,2
728,1.05,2.36,1.46,0.71,1.95,2.73,2
728,0.94,2.36,1.33,0.63,1.5,2.73,2
728,0.94,1.82,1.33,0.63,1.95,1.68,2
728,1.05,2,1.22,0.63,1.2,2.73,2
728,0.94,2,1.09,0.71,1.5,1.68,2
728,1.26,2,1.33,0.63,1.2,1.68,2
728,1.26,2.36,1.4,0.71,1.95,1.68,2
728,1.05,2,1.46,0.71,1.5,2.1,2
729,1.26,2.36,1.33,0.63,1.65,2.1,2
729,0.94,1.82,1.09,0.71,1.32,2.73,2
729,0.94,2.36,1.12,0.81,1.32,1.68,2
729,0.94,2,1.12,0.81,2.14,2.73,2
729,1.05,2,1.18,0.81,2.14,1.68,2
729,1.05,1.82,1.18,0.81,1.65,2.73,2
729,1.26,1.82,1.4,0.71,1.32,2.1,2
729,1.05,1.82,1.22,0.63,2.14,2.1,2
729,1.26,2,1.68,0.81,2.14,2.1,2
730,1.1,2.03,1.27,0.95,1.1,2.34,2
730,1.1,1.85,1.22,0.89,1.43,2.34,2
730,1.1,2.4,1.46,1.03,0.88,2.34,2
730,0.92,1.85,1.27,0.95,0.88,1.44,3
730,0.83,2.4,0.97,0.95,1.43,1.8,2
730,0.83,2.03,1.18,0.89,0.88,1.8,2
730,1.1,1.85,1.46,1.03,1.1,1.44,3
730,0.83,1.85,1.05,1.03,1.1,1.8,2
730,0.92,2.4,1.12,0.89,1.1,1.44,2
731,1.1,2.45,1.18,0.99,1.1,1.6,2
731,0.83,1.91,0.97,1.05,0.88,2.08,1
731,0.83,2.45,1.05,1.13,0.88,1.28,3
731,0.83,2.09,1.05,1.13,1.43,2.08,1
731,0.92,2.09,1.05,1.13,1.43,1.28,2
731,0.92,1.91,1.05,1.13,1.1,2.08,1
731,1.1,1.91,1.27,1.05,0.88,1.6,1
731,0.92,1.91,1.09,0.99,1.43,1.6,2
731,1.1,2.09,1.46,1.13,1.43,1.6,1
732,0.85,1.52,0.88,0.76,0.75,1.2,2
732,0.64,1.16,0.74,0.79,0.6,1.56,2
732,0.64,1.52,0.76,0.83,0.6,0.96,3
732,0.64,1.28,0.76,0.83,0.97,1.56,2
732,0.71,1.28,0.78,0.83,0.97,0.96,3
732,0.71,1.16,0.78,0.83,0.75,1.56,2
732,0.85,1.16,0.92,0.79,0.6,1.2,2
732,0.71,1.16,0.81,0.76,0.97,1.2,2
732,0.85,1.28,1.05,0.83,0.97,1.2,2
733,0.68,1.46,0.76,0.55,0.64,1.2,2
733,0.68,1.46,0.9,0.49,1.04,1.56,2
733,0.61,1.46,0.84,0.44,0.8,1.56,3
733,0.61,1.14,0.84,0.44,1.04,0.96,1
733,0.68,1.25,0.78,0.44,0.64,1.56,1
733,0.61,1.25,0.71,0.49,0.8,0.96,2
733,0.82,1.25,0.84,0.44,0.64,0.96,3
733,0.82,1.46,0.9,0.49,1.04,0.96,3
733,0.68,1.25,0.9,0.49,0.8,1.2,3
734,1.16,1.94,1.33,0.86,1.15,2.34,2
734,1.16,1.75,1.27,0.8,1.49,2.34,2
734,1.16,2.33,1.5,0.94,0.92,2.34,2
734,0.97,1.75,1.33,0.86,0.92,1.44,2
734,0.87,2.33,0.99,0.86,1.49,1.8,2
734,0.87,1.94,1.22,0.8,0.92,1.8,2
734,1.16,1.75,1.5,0.94,1.15,1.44,2
734,0.87,1.75,1.09,0.94,1.15,1.8,2
734,0.97,2.33,1.12,0.8,1.15,1.44,2
735,1.31,2.92,1.4,0.71,1.25,2.2,3
735,0.98,2.24,1.12,0.8,1,2.86,2
735,0.98,2.92,1.22,0.92,1,1.76,3
735,0.98,2.47,1.22,0.92,1.62,2.86,2
735,1.09,2.47,1.22,0.92,1.62,1.76,3
735,1.09,2.24,1.22,0.92,1.25,2.86,2
735,1.31,2.24,1.5,0.8,1,2.2,3
735,1.09,2.24,1.33,0.71,1.62,2.2,2
735,1.31,2.47,1.78,0.92,1.62,2.2,3
736,1.31,2.92,1.4,0.71,1.35,2,2
736,0.98,2.24,1.12,0.8,1.08,2.6,2
736,0.98,2.92,1.22,0.92,1.08,1.6,2
736,0.98,2.47,1.22,0.92,1.75,2.6,2
736,1.09,2.47,1.22,0.92,1.75,1.6,2
736,1.09,2.24,1.22,0.92,1.35,2.6,2
736,1.31,2.24,1.5,0.8,1.08,2,2
736,1.09,2.24,1.33,0.71,1.75,2,2
736,1.31,2.47,1.78,0.92,1.75,2,2
737,1.01,2.31,1.05,1.2,1.2,1.7,2
737,0.76,1.86,0.84,1.25,0.96,2.21,2
737,0.76,2.31,0.88,1.31,0.96,1.36,2
737,0.76,2.01,0.88,1.31,1.56,2.21,2
737,0.84,2.01,0.9,1.31,1.56,1.36,3
737,0.84,1.86,0.9,1.31,1.2,2.21,2
737,1.01,1.86,1.09,1.25,0.96,1.7,2
737,0.84,1.86,0.94,1.2,1.56,1.7,2
737,1.01,2.01,1.22,1.31,1.56,1.7,1
738,1.06,1.78,1.22,0.7,1.05,2.08,2
738,1.06,1.61,1.12,0.64,1.36,2.08,2
738,1.06,2.12,1.4,0.78,0.84,2.08,2
738,0.88,1.61,1.22,0.7,0.84,1.28,2
738,0.79,2.12,0.92,0.7,1.36,1.6,2
738,0.79,1.78,1.12,0.64,0.84,1.6,2
738,1.06,1.61,1.4,0.78,1.05,1.28,2
738,0.79,1.61,0.97,0.78,1.05,1.6,2
738,0.88,2.12,1.09,0.64,1.05,1.28,2
739,0.89,1.62,0.9,1.07,0.85,1.82,2
739,0.89,1.47,0.88,1.04,1.1,1.82,2
739,0.89,1.92,0.99,1.11,0.68,1.82,2
739,0.74,1.47,0.88,1.07,0.68,1.12,1
739,0.67,1.92,0.74,1.07,1.1,1.4,2
739,0.67,1.62,0.81,1.04,0.68,1.4,1
739,0.89,1.47,0.99,1.11,0.85,1.12,1
739,0.67,1.47,0.76,1.11,0.85,1.4,1
739,0.74,1.92,0.81,1.04,0.85,1.12,2
740,1.1,2.38,1.18,0.81,1.05,1.7,2
740,0.83,1.81,0.94,0.87,0.84,2.21,2
740,0.83,2.38,0.99,0.95,0.84,1.36,2
740,0.83,2,0.99,0.95,1.36,2.21,2
740,0.92,2,1.05,0.95,1.36,1.36,2
740,0.92,1.81,1.05,0.95,1.05,2.21,2
740,1.1,1.81,1.22,0.87,0.84,1.7,2
740,0.92,1.81,1.09,0.81,1.36,1.7,2
740,1.1,2,1.46,0.95,1.36,1.7,2
741,0.97,1.95,1.12,0.77,0.95,1.4,2
741,0.73,1.51,0.9,0.83,0.76,1.82,2
741,0.73,1.95,0.94,0.91,0.76,1.12,3
741,0.73,1.66,0.94,0.91,1.23,1.82,2
741,0.81,1.66,0.97,0.91,1.23,1.12,2
741,0.81,1.51,0.97,0.91,0.95,1.82,2
741,0.97,1.51,1.18,0.83,0.76,1.4,3
741,0.81,1.51,1.05,0.77,1.23,1.4,2
741,0.97,1.66,1.37,0.91,1.23,1.4,3
742,0.76,1.96,0.92,1.33,0.68,1.4,2
742,0.76,1.96,1.09,1.29,1.1,1.82,2
742,0.68,1.96,0.99,1.26,0.85,1.82,2
742,0.68,1.47,0.99,1.26,1.1,1.12,1
742,0.76,1.63,0.97,1.26,0.68,1.82,2
742,0.68,1.63,0.88,1.29,0.85,1.12,3
742,0.91,1.63,1.09,1.26,0.68,1.12,3
742,0.91,1.96,1.09,1.29,1.1,1.12,3
